 DonateButtonManager props  Object
 A preload for 'https://odrviewer.io/viewer.wasm' is found, but is not used because the request credentials mode does not match. Consider taking a look at crossorigin attribute.
instantiateAsync @ viewer.js:1
 [WARN] Road #467: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #468: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #469: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #471: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #472: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #473: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #474: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #475: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #476: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #478: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #479: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #480: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #481: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #482: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #483: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #484: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #485: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #486: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #487: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #488: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #490: planView::geometry::s -2.050531 < 0, set s=0
 [WARN] Road #491: planView::geometry::s -3.500000 < 0, set s=0
 [WARN] Road #493: planView::geometry::s -1.810593 < 0, set s=0
 [WARN] Road #495: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #497: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #499: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #501: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #502: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #503: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #504: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #505: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #506: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #508: planView::geometry::s -1.326544 < 0, set s=0
 [WARN] Road #509: planView::geometry::s -3.500000 < 0, set s=0
 [WARN] Road #510: planView::geometry::s -1.788919 < 0, set s=0
 [WARN] Road #511: planView::geometry::s -3.500000 < 0, set s=0
 [WARN] Road #512: planView::geometry::s -2.946934 < 0, set s=0
 [WARN] Road #513: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #515: planView::geometry::s -7.000000 < 0, set s=0
 [WARN] Road #516: planView::geometry::s -2.259299 < 0, set s=0
 [WARN] Road #517: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #518: planView::geometry::s -2.612496 < 0, set s=0
 [WARN] Road #521: planView::geometry::s -2.285882 < 0, set s=0
 [WARN] Road #522: planView::geometry::s -0.612678 < 0, set s=0
 [WARN] Road #523: planView::geometry::s -5.914998 < 0, set s=0
 [WARN] Road #524: planView::geometry::s -3.859503 < 0, set s=0
 [WARN] Road #525: planView::geometry::s -0.687564 < 0, set s=0
 [WARN] Road #526: planView::geometry::s -8.750000 < 0, set s=0
 [WARN] Road #527: planView::geometry::s -5.250000 < 0, set s=0
 [WARN] Road #528: planView::geometry::s -1.247237 < 0, set s=0
 [WARN] Road #529: planView::geometry::s -3.250000 < 0, set s=0
 [WARN] Road #530: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #531: planView::geometry::s -1.352731 < 0, set s=0
 [WARN] Road #532: planView::geometry::s -2.372298 < 0, set s=0
 [WARN] Road #533: planView::geometry::s -7.000000 < 0, set s=0
 [WARN] Road #535: planView::geometry::s -3.500000 < 0, set s=0
 [WARN] Road #536: planView::geometry::s -3.500000 < 0, set s=0
 [WARN] Road #537: planView::geometry::s -1.699661 < 0, set s=0
 [WARN] Road #538: planView::geometry::s -0.484605 < 0, set s=0
 [WARN] Road #539: planView::geometry::s -5.250000 < 0, set s=0
 [WARN] Road #540: planView::geometry::s -7.000000 < 0, set s=0
 [WARN] Road #541: planView::geometry::s -2.434514 < 0, set s=0
 [WARN] Road #542: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #544: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #545: planView::geometry::s -0.178253 < 0, set s=0
 [WARN] Road #546: planView::geometry::s -1.976817 < 0, set s=0
 [WARN] Road #547: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #548: planView::geometry::s -3.000000 < 0, set s=0
 [WARN] Road #549: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #550: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #551: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #552: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #553: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #554: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #555: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #556: planView::geometry::s -2.856916 < 0, set s=0
(index):295 [WARN] Road #557: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #558: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #559: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #560: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #562: planView::geometry::s -7.000000 < 0, set s=0
(index):295 [WARN] Road #563: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #564: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #565: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #566: planView::geometry::s -1.392975 < 0, set s=0
(index):295 [WARN] Road #567: planView::geometry::s -1.964744 < 0, set s=0
(index):295 [WARN] Road #568: planView::geometry::s -2.693671 < 0, set s=0
(index):295 [WARN] Road #570: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #573: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #574: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #577: planView::geometry::s -2.103911 < 0, set s=0
(index):295 [WARN] Road #578: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #579: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #580: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #581: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #582: planView::geometry::s -1.072097 < 0, set s=0
(index):295 [WARN] Road #584: planView::geometry::s -0.779431 < 0, set s=0
(index):295 [WARN] Road #585: planView::geometry::s -1.620405 < 0, set s=0
(index):295 [WARN] Road #586: planView::geometry::s -1.808257 < 0, set s=0
(index):295 [WARN] Road #588: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #589: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #590: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #592: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #593: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #594: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #601: planView::geometry::s -1.869685 < 0, set s=0
(index):295 [WARN] Road #605: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #606: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #607: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #610: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #611: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #612: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #613: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #614: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #615: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #616: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #617: planView::geometry::s -1.030328 < 0, set s=0
(index):295 [WARN] Road #618: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #619: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #620: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #621: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #622: planView::geometry::s -1.384198 < 0, set s=0
(index):295 [WARN] Road #623: planView::geometry::s -0.500000 < 0, set s=0
(index):295 [WARN] Road #624: planView::geometry::s -1.211082 < 0, set s=0
(index):295 [WARN] Road #625: planView::geometry::s -0.943152 < 0, set s=0
(index):295 [WARN] Road #636: planView::geometry::s -3.500000 < 0, set s=0
(index):295 [WARN] Road #637: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #638: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #639: planView::geometry::s -1.009925 < 0, set s=0
(index):295 [WARN] Road #641: planView::geometry::s -0.876454 < 0, set s=0
(index):295 [WARN] Road #642: planView::geometry::s -0.737188 < 0, set s=0
(index):295 [WARN] Road #643: planView::geometry::s -3.500000 < 0, set s=0
(index):295 [WARN] Road #644: planView::geometry::s -0.500000 < 0, set s=0
(index):295 [WARN] Road #645: planView::geometry::s -1.011141 < 0, set s=0
(index):295 [WARN] Road #646: planView::geometry::s -2.004735 < 0, set s=0
(index):295 [WARN] Road #647: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #648: planView::geometry::s -7.000000 < 0, set s=0
(index):295 [WARN] Road #649: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #651: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #653: planView::geometry::s -2.155945 < 0, set s=0
(index):295 [WARN] Road #654: planView::geometry::s -1.061579 < 0, set s=0
(index):295 [WARN] Road #655: planView::geometry::s -1.829721 < 0, set s=0
(index):295 [WARN] Road #656: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #657: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #658: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #659: planView::geometry::s -2.991337 < 0, set s=0
(index):295 [WARN] Road #660: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #661: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #662: planView::geometry::s -0.766863 < 0, set s=0
(index):295 [WARN] Road #663: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #664: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #666: planView::geometry::s -0.500000 < 0, set s=0
(index):295 [WARN] Road #667: planView::geometry::s -1.021795 < 0, set s=0
(index):295 [WARN] Road #668: planView::geometry::s -0.500000 < 0, set s=0
(index):295 [WARN] Road #669: planView::geometry::s -0.858929 < 0, set s=0
(index):295 [WARN] Road #670: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #671: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #672: planView::geometry::s -7.000000 < 0, set s=0
(index):295 [WARN] Road #673: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #674: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #677: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #679: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #681: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #682: planView::geometry::s -2.277155 < 0, set s=0
(index):295 [WARN] Road #683: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #684: planView::geometry::s -2.892178 < 0, set s=0
(index):295 [WARN] Road #685: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #686: planView::geometry::s -5.250000 < 0, set s=0
(index):295 [WARN] Road #689: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #690: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #693: planView::geometry::s -3.647006 < 0, set s=0
(index):295 [WARN] Road #694: planView::geometry::s -5.250000 < 0, set s=0
(index):295 [WARN] Road #695: planView::geometry::s -5.250000 < 0, set s=0
(index):295 [WARN] Road #696: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #699: planView::geometry::s -2.491142 < 0, set s=0
(index):295 [WARN] Road #700: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #701: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #703: planView::geometry::s -2.108795 < 0, set s=0
(index):295 [WARN] Road #704: planView::geometry::s -3.500000 < 0, set s=0
(index):295 [WARN] Road #706: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #710: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #711: planView::geometry::s -3.000000 < 0, set s=0
(index):295 [WARN] Road #712: planView::geometry::s -5.250000 < 0, set s=0
(index):295 [WARN] Road #713: planView::geometry::s -2.422280 < 0, set s=0
(index):295 [WARN] Road #714: planView::geometry::s -3.083732 < 0, set s=0
(index):295 [WARN] Road #715: planView::geometry::s -3.500000 < 0, set s=0
(index):295 [WARN] Road #716: planView::geometry::s -0.477105 < 0, set s=0
(index):295 [WARN] Road #717: planView::geometry::s -3.000000 < 0, set s=0
(index):1 The resource https://odrviewer.io/viewer.wasm was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
(index):1 The resource https://odrviewer.io/viewer.wasm was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
